Year,Month,Species,HTAP Sector, Emissions (megagrams) , Country 
2016,12,OC,HTAP_5.3_Domestic_shipping, 55.97 ,USA
2016,12,OC,HTAP_5.4_Other_ground_transport, 223.13 ,USA
2016,12,OC,HTAP_6_Residential," 31,468.11 ",USA
2016,12,OC,HTAP_7_Waste," 5,591.87 ",USA
2016,12,OC,HTAP_8.1_Agricultural_waste_burning, 584.05 ,USA
2016,12,OC,HTAP_8.2_Agriculture_livestock," 2,007.57 ",USA
2016,12,OC,HTAP_8.3_Agriculture_crops, 836.30 ,USA
2016,12,OC,HTAP_9_Fires," 23,788.09 ",USA
2016,12,OC,USA_Total," 86,399.62 ",USA
2016,12,OC,none_none, -   ,USA
2016,12,PM10,HTAP_2.1_Domestic_Aviation, 686.85 ,USA
2016,12,PM10,HTAP_3_Energy," 12,731.45 ",USA
2016,12,PM10,HTAP_4.1_Industry," 122,590.10 ",USA
2016,12,PM10,HTAP_4.2_Fugitive," 2,625.32 ",USA
2016,12,PM10,HTAP_4.3_Solvents, 44.28 ,USA
2016,12,PM10,HTAP_5.1_Road_Transport," 861,477.20 ",USA
2016,12,PM10,HTAP_5.2_Brake_and_Tyre_wear," 9,493.87 ",USA
2016,12,PM10,HTAP_5.3_Domestic_shipping, 328.91 ,USA
2016,12,PM10,HTAP_5.4_Other_ground_transport," 1,312.89 ",USA
2016,12,PM10,HTAP_6_Residential," 64,529.61 ",USA
2016,12,PM10,HTAP_7_Waste," 16,653.29 ",USA
2016,12,PM10,HTAP_8.1_Agricultural_waste_burning," 3,295.01 ",USA
2016,12,PM10,HTAP_8.2_Agriculture_livestock," 33,121.48 ",USA
2016,12,PM10,HTAP_8.3_Agriculture_crops," 135,958.42 ",USA
2016,12,PM10,HTAP_9_Fires," 59,529.90 ",USA
2016,12,PM10,USA_Total," 1,324,378.57 ",USA
2016,12,PM10,none_none, -   ,USA
2016,12,PM2_5,HTAP_2.1_Domestic_Aviation, 599.73 ,USA
2016,12,PM2_5,HTAP_3_Energy," 10,063.09 ",USA
2016,12,PM2_5,HTAP_4.1_Industry," 42,205.01 ",USA
2016,12,PM2_5,HTAP_4.2_Fugitive," 2,427.52 ",USA
2016,12,PM2_5,HTAP_4.3_Solvents, 37.65 ,USA
2016,12,PM2_5,HTAP_5.1_Road_Transport," 108,439.27 ",USA
2016,12,PM2_5,HTAP_5.2_Brake_and_Tyre_wear," 1,587.05 ",USA
2016,12,PM2_5,HTAP_5.3_Domestic_shipping, 318.76 ,USA
2016,12,PM2_5,HTAP_5.4_Other_ground_transport," 1,270.68 ",USA
2016,12,PM2_5,HTAP_6_Residential," 63,281.29 ",USA
2016,12,PM2_5,HTAP_7_Waste," 14,844.77 ",USA
2016,12,PM2_5,HTAP_8.1_Agricultural_waste_burning," 1,504.50 ",USA
2016,12,PM2_5,HTAP_8.2_Agriculture_livestock," 6,307.17 ",USA
2016,12,PM2_5,HTAP_8.3_Agriculture_crops," 27,117.40 ",USA
2016,12,PM2_5,HTAP_9_Fires," 50,745.86 ",USA
2016,12,PM2_5,USA_Total," 330,749.75 ",USA
2016,12,PM2_5,none_none, -   ,USA
2016,12,SO2,HTAP_2.1_Domestic_Aviation," 1,096.69 ",USA
2016,12,SO2,HTAP_3_Energy," 125,709.00 ",USA
2016,12,SO2,HTAP_4.1_Industry," 51,691.47 ",USA
2016,12,SO2,HTAP_4.2_Fugitive," 9,643.82 ",USA
2016,12,SO2,HTAP_4.3_Solvents, 44.13 ,USA
2016,12,SO2,HTAP_5.1_Road_Transport," 1,863.58 ",USA
2016,12,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2016,12,SO2,HTAP_5.3_Domestic_shipping, 48.79 ,USA
2016,12,SO2,HTAP_5.4_Other_ground_transport, 36.06 ,USA
2016,12,SO2,HTAP_6_Residential," 13,076.37 ",USA
2016,12,SO2,HTAP_7_Waste," 1,908.43 ",USA
2016,12,SO2,HTAP_8.1_Agricultural_waste_burning, 692.48 ,USA
2016,12,SO2,HTAP_8.2_Agriculture_livestock, -   ,USA
2016,12,SO2,HTAP_8.3_Agriculture_crops, 5.44 ,USA
2016,12,SO2,HTAP_9_Fires," 4,703.32 ",USA
2016,12,SO2,USA_Total," 210,519.59 ",USA
2016,12,SO2,none_none, -   ,USA
2016,12,VOC,HTAP_2.1_Domestic_Aviation," 3,731.08 ",USA
2016,12,VOC,HTAP_3_Energy," 2,623.96 ",USA
2016,12,VOC,HTAP_4.1_Industry," 41,686.41 ",USA
2016,12,VOC,HTAP_4.2_Fugitive," 248,118.32 ",USA
2016,12,VOC,HTAP_4.3_Solvents," 237,038.45 ",USA
2016,12,VOC,HTAP_5.1_Road_Transport," 101,601.71 ",USA
2016,12,VOC,HTAP_5.2_Brake_and_Tyre_wear, 99.20 ,USA
2016,12,VOC,HTAP_5.3_Domestic_shipping, 471.92 ,USA
2016,12,VOC,HTAP_5.4_Other_ground_transport," 2,174.11 ",USA
2016,12,VOC,HTAP_6_Residential," 143,645.72 ",USA
2016,12,VOC,HTAP_7_Waste," 13,227.32 ",USA
2016,12,VOC,HTAP_8.1_Agricultural_waste_burning," 3,809.59 ",USA
2016,12,VOC,HTAP_8.2_Agriculture_livestock," 6,586.19 ",USA
2016,12,VOC,HTAP_8.3_Agriculture_crops, 22.56 ,USA
2016,12,VOC,HTAP_9_Fires," 134,423.20 ",USA
2016,12,VOC,USA_Total," 939,259.76 ",USA
2016,12,VOC,none_none, 0.00 ,USA
2016,annual,CO,HTAP_2.1_Domestic_Aviation," 434,803.81 ",USA
2016,annual,CO,HTAP_3_Energy," 578,354.94 ",USA
2016,annual,CO,HTAP_4.1_Industry," 1,568,442.38 ",USA
2016,annual,CO,HTAP_4.2_Fugitive," 745,749.24 ",USA
2016,annual,CO,HTAP_4.3_Solvents, 493.13 ,USA
2016,annual,CO,HTAP_5.1_Road_Transport," 17,612,487.10 ",USA
2016,annual,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2016,annual,CO,HTAP_5.3_Domestic_shipping," 21,650.68 ",USA
2016,annual,CO,HTAP_5.4_Other_ground_transport," 101,079.50 ",USA
2016,annual,CO,HTAP_6_Residential," 12,505,134.11 ",USA
2016,annual,CO,HTAP_7_Waste," 1,183,626.44 ",USA
2016,annual,CO,HTAP_8.1_Agricultural_waste_burning," 298,836.32 ",USA
2016,annual,CO,HTAP_8.2_Agriculture_livestock, -   ,USA
2016,annual,CO,HTAP_8.3_Agriculture_crops," 5,786.45 ",USA
2016,annual,CO,HTAP_9_Fires," 10,467,840.39 ",USA
2016,annual,CO,USA_Total," 45,524,284.53 ",USA
2016,annual,CO,none_none, 0.03 ,USA
2016,annual,EC,HTAP_2.1_Domestic_Aviation," 2,804.15 ",USA
2016,annual,EC,HTAP_3_Energy," 6,225.69 ",USA
2016,annual,EC,HTAP_4.1_Industry," 13,402.71 ",USA
2016,annual,EC,HTAP_4.2_Fugitive," 1,530.66 ",USA
2016,annual,EC,HTAP_4.3_Solvents, 0.28 ,USA
2016,annual,EC,HTAP_5.1_Road_Transport," 47,399.25 ",USA
2016,annual,EC,HTAP_5.2_Brake_and_Tyre_wear," 1,731.81 ",USA
2016,annual,EC,HTAP_5.3_Domestic_shipping," 3,053.70 ",USA
2016,annual,EC,HTAP_5.4_Other_ground_transport," 11,848.43 ",USA
2016,annual,EC,HTAP_6_Residential," 72,507.49 ",USA
2016,annual,EC,HTAP_7_Waste," 19,447.47 ",USA
2016,annual,EC,HTAP_8.1_Agricultural_waste_burning," 2,531.01 ",USA
2016,annual,EC,HTAP_8.2_Agriculture_livestock," 9,970.28 ",USA
2016,annual,EC,HTAP_8.3_Agriculture_crops, 170.10 ,USA
2016,annual,EC,HTAP_9_Fires," 31,428.58 ",USA
2016,annual,EC,USA_Total," 224,051.60 ",USA
2016,annual,EC,none_none, -   ,USA
2016,annual,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2016,annual,NH3,HTAP_3_Energy," 20,582.06 ",USA
2016,annual,NH3,HTAP_4.1_Industry," 62,256.61 ",USA
2016,annual,NH3,HTAP_4.2_Fugitive," 1,872.23 ",USA
2016,annual,NH3,HTAP_4.3_Solvents, 0.28 ,USA
2016,annual,NH3,HTAP_5.1_Road_Transport," 101,180.72 ",USA
2016,annual,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2016,annual,NH3,HTAP_5.3_Domestic_shipping, 76.21 ,USA
2016,annual,NH3,HTAP_5.4_Other_ground_transport, 313.83 ,USA
2016,annual,NH3,HTAP_6_Residential," 65,542.12 ",USA
2016,annual,NH3,HTAP_7_Waste," 19,311.10 ",USA
2016,annual,NH3,HTAP_8.1_Agricultural_waste_burning," 71,395.72 ",USA
2016,annual,NH3,HTAP_8.2_Agriculture_livestock," 2,306,388.83 ",USA
2016,annual,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2016,annual,NH3,HTAP_9_Fires," 171,095.52 ",USA
2016,annual,NH3,USA_Total," 2,820,015.22 ",USA
2016,annual,NH3,none_none, -   ,USA
2016,annual,NOX,HTAP_2.1_Domestic_Aviation," 117,455.86 ",USA
2016,annual,NOX,HTAP_3_Energy," 1,182,870.91 ",USA
2016,annual,NOX,HTAP_4.1_Industry," 1,216,341.03 ",USA
2016,annual,NOX,HTAP_4.2_Fugitive," 601,027.44 ",USA
2016,annual,NOX,HTAP_4.3_Solvents, 127.38 ,USA
2016,annual,NOX,HTAP_5.1_Road_Transport," 3,206,072.15 ",USA
2016,annual,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2016,annual,NOX,HTAP_5.3_Domestic_shipping," 149,193.50 ",USA
2016,annual,NOX,HTAP_5.4_Other_ground_transport," 547,710.02 ",USA
2016,annual,NOX,HTAP_6_Residential," 1,557,587.91 ",USA
2016,annual,NOX,HTAP_7_Waste," 75,076.10 ",USA
2016,annual,NOX,HTAP_8.1_Agricultural_waste_burning," 12,537.65 ",USA
2016,annual,NOX,HTAP_8.2_Agriculture_livestock, -   ,USA
2016,annual,NOX,HTAP_8.3_Agriculture_crops, -   ,USA
2016,annual,NOX,HTAP_9_Fires," 186,618.13 ",USA
2016,annual,NOX,USA_Total," 8,852,618.10 ",USA
2016,annual,NOX,none_none, 0.02 ,USA
2016,annual,OC,HTAP_2.1_Domestic_Aviation," 1,537.86 ",USA
2016,annual,OC,HTAP_3_Energy," 16,226.64 ",USA
2016,annual,OC,HTAP_4.1_Industry," 128,779.67 ",USA
2016,annual,OC,HTAP_4.2_Fugitive," 6,301.92 ",USA
2016,annual,OC,HTAP_4.3_Solvents, 269.95 ,USA
2016,annual,OC,HTAP_5.1_Road_Transport," 102,538.20 ",USA
2016,annual,OC,HTAP_5.2_Brake_and_Tyre_wear," 4,457.57 ",USA
2016,annual,OC,HTAP_5.3_Domestic_shipping, 695.32 ,USA
2016,annual,OC,HTAP_5.4_Other_ground_transport," 2,697.86 ",USA
2016,annual,OC,HTAP_6_Residential," 214,707.13 ",USA
2016,annual,OC,HTAP_7_Waste," 69,609.61 ",USA
2016,annual,OC,HTAP_8.1_Agricultural_waste_burning," 9,014.10 ",USA
2016,annual,OC,HTAP_8.2_Agriculture_livestock," 61,502.13 ",USA
2016,annual,OC,HTAP_8.3_Agriculture_crops," 15,937.77 ",USA
2016,annual,OC,HTAP_9_Fires," 456,517.87 ",USA
2016,annual,OC,USA_Total," 1,090,793.60 ",USA
2016,annual,OC,none_none, -   ,USA
2016,annual,PM10,HTAP_2.1_Domestic_Aviation," 9,325.95 ",USA
2016,annual,PM10,HTAP_3_Energy," 145,976.49 ",USA
2016,annual,PM10,HTAP_4.1_Industry," 1,977,551.98 ",USA
2016,annual,PM10,HTAP_4.2_Fugitive," 30,843.16 ",USA
2016,annual,PM10,HTAP_4.3_Solvents, 537.29 ,USA
2016,annual,PM10,HTAP_5.1_Road_Transport," 10,003,075.35 ",USA
2016,annual,PM10,HTAP_5.2_Brake_and_Tyre_wear," 121,260.11 ",USA
2016,annual,PM10,HTAP_5.3_Domestic_shipping," 4,085.52 ",USA
2016,annual,PM10,HTAP_5.4_Other_ground_transport," 15,873.92 ",USA
2016,annual,PM10,HTAP_6_Residential," 473,913.74 ",USA
2016,annual,PM10,HTAP_7_Waste," 206,650.68 ",USA
2016,annual,PM10,HTAP_8.1_Agricultural_waste_burning," 39,887.27 ",USA
2016,annual,PM10,HTAP_8.2_Agriculture_livestock," 1,017,116.59 ",USA
2016,annual,PM10,HTAP_8.3_Agriculture_crops," 2,591,780.28 ",USA
2016,annual,PM10,HTAP_9_Fires," 1,141,490.97 ",USA
2016,annual,PM10,USA_Total," 17,779,369.27 ",USA
2016,annual,PM10,none_none, -   ,USA
2016,annual,PM2_5,HTAP_2.1_Domestic_Aviation," 8,142.99 ",USA
2016,annual,PM2_5,HTAP_3_Energy," 117,522.70 ",USA
2016,annual,PM2_5,HTAP_4.1_Industry," 555,755.79 ",USA
2016,annual,PM2_5,HTAP_4.2_Fugitive," 28,496.09 ",USA
2016,annual,PM2_5,HTAP_4.3_Solvents, 456.61 ,USA
2016,annual,PM2_5,HTAP_5.1_Road_Transport," 1,261,622.58 ",USA
2016,annual,PM2_5,HTAP_5.2_Brake_and_Tyre_wear," 20,342.09 ",USA
2016,annual,PM2_5,HTAP_5.3_Domestic_shipping," 3,959.67 ",USA
2016,annual,PM2_5,HTAP_5.4_Other_ground_transport," 15,363.65 ",USA
2016,annual,PM2_5,HTAP_6_Residential," 459,151.33 ",USA
2016,annual,PM2_5,HTAP_7_Waste," 184,516.09 ",USA
2016,annual,PM2_5,HTAP_8.1_Agricultural_waste_burning," 23,220.25 ",USA
2016,annual,PM2_5,HTAP_8.2_Agriculture_livestock," 193,222.86 ",USA
2016,annual,PM2_5,HTAP_8.3_Agriculture_crops," 517,043.05 ",USA
2016,annual,PM2_5,HTAP_9_Fires," 973,865.28 ",USA
2016,annual,PM2_5,USA_Total," 4,362,681.06 ",USA
2016,annual,PM2_5,none_none, -   ,USA
2016,annual,SO2,HTAP_2.1_Domestic_Aviation," 14,882.84 ",USA
2016,annual,SO2,HTAP_3_Energy," 1,417,509.36 ",USA
2016,annual,SO2,HTAP_4.1_Industry," 599,676.26 ",USA
2016,annual,SO2,HTAP_4.2_Fugitive," 114,565.40 ",USA
2016,annual,SO2,HTAP_4.3_Solvents, 542.25 ,USA
2016,annual,SO2,HTAP_5.1_Road_Transport," 23,485.34 ",USA
2016,annual,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2016,annual,SO2,HTAP_5.3_Domestic_shipping, 569.06 ,USA
2016,annual,SO2,HTAP_5.4_Other_ground_transport, 436.48 ,USA
2016,annual,SO2,HTAP_6_Residential," 89,942.09 ",USA
2016,annual,SO2,HTAP_7_Waste," 23,150.94 ",USA
2016,annual,SO2,HTAP_8.1_Agricultural_waste_burning," 5,242.85 ",USA
2016,annual,SO2,HTAP_8.2_Agriculture_livestock, -   ,USA
2016,annual,SO2,HTAP_8.3_Agriculture_crops, 64.27 ,USA
2016,annual,SO2,HTAP_9_Fires," 90,358.40 ",USA
2016,annual,SO2,USA_Total," 2,380,425.54 ",USA
2016,annual,SO2,none_none, -   ,USA
2016,annual,VOC,HTAP_2.1_Domestic_Aviation," 50,638.69 ",USA
2016,annual,VOC,HTAP_3_Energy," 31,738.66 ",USA
2016,annual,VOC,HTAP_4.1_Industry," 494,917.20 ",USA
2016,annual,VOC,HTAP_4.2_Fugitive," 2,932,364.34 ",USA
2016,annual,VOC,HTAP_4.3_Solvents," 2,810,031.54 ",USA
2016,annual,VOC,HTAP_5.1_Road_Transport," 1,282,987.62 ",USA
2016,annual,VOC,HTAP_5.2_Brake_and_Tyre_wear," 1,261.90 ",USA
2016,annual,VOC,HTAP_5.3_Domestic_shipping," 5,884.01 ",USA
2016,annual,VOC,HTAP_5.4_Other_ground_transport," 26,264.31 ",USA
2016,annual,VOC,HTAP_6_Residential," 1,420,339.91 ",USA
2016,annual,VOC,HTAP_7_Waste," 162,017.70 ",USA
2016,annual,VOC,HTAP_8.1_Agricultural_waste_burning," 39,927.77 ",USA
2016,annual,VOC,HTAP_8.2_Agriculture_livestock," 205,021.22 ",USA
2016,annual,VOC,HTAP_8.3_Agriculture_crops, 266.33 ,USA
2016,annual,VOC,HTAP_9_Fires," 2,524,100.27 ",USA
2016,annual,VOC,USA_Total," 11,987,761.48 ",USA
2016,annual,VOC,none_none, 0.01 ,USA
2017,1,CO,HTAP_2.1_Domestic_Aviation," 31,186.31 ",USA
2017,1,CO,HTAP_3_Energy," 47,783.37 ",USA
2017,1,CO,HTAP_4.1_Industry," 131,942.26 ",USA
2017,1,CO,HTAP_4.2_Fugitive," 63,035.61 ",USA
2017,1,CO,HTAP_4.3_Solvents, 297.97 ,USA
2017,1,CO,HTAP_5.1_Road_Transport," 1,191,408.97 ",USA
2017,1,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2017,1,CO,HTAP_5.3_Domestic_shipping," 1,473.14 ",USA
2017,1,CO,HTAP_5.4_Other_ground_transport," 8,823.22 ",USA
2017,1,CO,HTAP_6_Residential," 917,538.33 ",USA
2017,1,CO,HTAP_7_Waste," 117,285.14 ",USA
2017,1,CO,HTAP_8.1_Agricultural_waste_burning," 25,986.35 ",USA
2017,1,CO,HTAP_8.2_Agriculture_livestock, -   ,USA
2017,1,CO,HTAP_8.3_Agriculture_crops, 498.92 ,USA
2017,1,CO,HTAP_9_Fires," 966,899.17 ",USA
2017,1,CO,USA_Total," 3,504,158.77 ",USA
2017,1,EC,HTAP_2.1_Domestic_Aviation, 198.99 ,USA
2017,1,EC,HTAP_3_Energy, 463.45 ,USA
2017,1,EC,HTAP_4.1_Industry," 1,219.88 ",USA
2017,1,EC,HTAP_4.2_Fugitive, 125.69 ,USA
2017,1,EC,HTAP_4.3_Solvents, 0.01 ,USA
2017,1,EC,HTAP_5.1_Road_Transport," 3,347.90 ",USA
2017,1,EC,HTAP_5.2_Brake_and_Tyre_wear, 126.28 ,USA
2017,1,EC,HTAP_5.3_Domestic_shipping, 210.50 ,USA
2017,1,EC,HTAP_5.4_Other_ground_transport, 966.93 ,USA
2017,1,EC,HTAP_6_Residential," 5,361.48 ",USA
2017,1,EC,HTAP_7_Waste," 1,855.42 ",USA
2017,1,EC,HTAP_8.1_Agricultural_waste_burning, 177.62 ,USA
2017,1,EC,HTAP_8.2_Agriculture_livestock, 264.26 ,USA
2017,1,EC,HTAP_8.3_Agriculture_crops, 11.18 ,USA
2017,1,EC,HTAP_9_Fires," 2,836.55 ",USA
2017,1,EC,USA_Total," 17,166.14 ",USA
2017,1,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2017,1,NH3,HTAP_3_Energy," 1,435.17 ",USA
2017,1,NH3,HTAP_4.1_Industry," 5,296.56 ",USA
2017,1,NH3,HTAP_4.2_Fugitive, 175.65 ,USA
2017,1,NH3,HTAP_4.3_Solvents, 0.22 ,USA
2017,1,NH3,HTAP_5.1_Road_Transport," 7,040.00 ",USA
2017,1,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2017,1,NH3,HTAP_5.3_Domestic_shipping, 5.25 ,USA
2017,1,NH3,HTAP_5.4_Other_ground_transport, 27.37 ,USA
2017,1,NH3,HTAP_6_Residential," 9,508.58 ",USA
2017,1,NH3,HTAP_7_Waste," 1,637.30 ",USA
2017,1,NH3,HTAP_8.1_Agricultural_waste_burning," 6,889.30 ",USA
2017,1,NH3,HTAP_8.2_Agriculture_livestock," 64,691.98 ",USA
2017,1,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2017,1,NH3,HTAP_9_Fires," 15,888.78 ",USA
2017,1,NH3,USA_Total," 112,596.16 ",USA
2017,1,NOX,HTAP_2.1_Domestic_Aviation," 8,648.36 ",USA
2017,1,NOX,HTAP_3_Energy," 99,934.58 ",USA
2017,1,NOX,HTAP_4.1_Industry," 105,246.56 ",USA
2017,1,NOX,HTAP_4.2_Fugitive," 49,856.83 ",USA
2017,1,NOX,HTAP_4.3_Solvents, 8.04 ,USA
2017,1,NOX,HTAP_5.1_Road_Transport," 221,453.77 ",USA
2017,1,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2017,1,NOX,HTAP_5.3_Domestic_shipping," 10,205.33 ",USA
2017,1,NOX,HTAP_5.4_Other_ground_transport," 45,498.37 ",USA
2017,1,NOX,HTAP_6_Residential," 120,337.04 ",USA
2017,1,NOX,HTAP_7_Waste," 6,721.00 ",USA
2017,1,NOX,HTAP_8.1_Agricultural_waste_burning," 1,131.54 ",USA
2017,1,NOX,HTAP_8.2_Agriculture_livestock, -   ,USA
2017,1,NOX,HTAP_8.3_Agriculture_crops, -   ,USA
2017,1,NOX,HTAP_9_Fires," 17,201.45 ",USA
2017,1,NOX,USA_Total," 686,242.86 ",USA
2017,1,OC,HTAP_2.1_Domestic_Aviation, 109.13 ,USA
2017,1,OC,HTAP_3_Energy," 1,199.09 ",USA
2017,1,OC,HTAP_4.1_Industry," 12,238.82 ",USA
2017,1,OC,HTAP_4.2_Fugitive, 519.58 ,USA
2017,1,OC,HTAP_4.3_Solvents, 26.50 ,USA
2017,1,OC,HTAP_5.1_Road_Transport," 8,533.31 ",USA
2017,1,OC,HTAP_5.2_Brake_and_Tyre_wear, 324.96 ,USA
2017,1,OC,HTAP_5.3_Domestic_shipping, 47.93 ,USA
2017,1,OC,HTAP_5.4_Other_ground_transport, 220.17 ,USA
2017,1,OC,HTAP_6_Residential," 30,104.88 ",USA
2017,1,OC,HTAP_7_Waste," 6,637.28 ",USA
2017,1,OC,HTAP_8.1_Agricultural_waste_burning, 632.59 ,USA
2017,1,OC,HTAP_8.2_Agriculture_livestock," 1,630.07 ",USA
2017,1,OC,HTAP_8.3_Agriculture_crops, 830.45 ,USA
2017,1,OC,HTAP_9_Fires," 41,202.44 ",USA
2017,1,OC,USA_Total," 104,257.18 ",USA
2017,1,PM10,HTAP_2.1_Domestic_Aviation, 660.51 ,USA
2017,1,PM10,HTAP_3_Energy," 10,608.22 ",USA
2017,1,PM10,HTAP_4.1_Industry," 124,622.05 ",USA
2017,1,PM10,HTAP_4.2_Fugitive," 2,569.77 ",USA
2017,1,PM10,HTAP_4.3_Solvents, 178.71 ,USA
2017,1,PM10,HTAP_5.1_Road_Transport," 867,870.56 ",USA
2017,1,PM10,HTAP_5.2_Brake_and_Tyre_wear," 8,891.40 ",USA
2017,1,PM10,HTAP_5.3_Domestic_shipping, 281.66 ,USA
2017,1,PM10,HTAP_5.4_Other_ground_transport," 1,299.14 ",USA
2017,1,PM10,HTAP_6_Residential," 61,194.08 ",USA
2017,1,PM10,HTAP_7_Waste," 19,579.65 ",USA
2017,1,PM10,HTAP_8.1_Agricultural_waste_burning," 3,115.38 ",USA
2017,1,PM10,HTAP_8.2_Agriculture_livestock," 26,506.51 ",USA
2017,1,PM10,HTAP_8.3_Agriculture_crops," 134,997.03 ",USA
2017,1,PM10,HTAP_9_Fires," 103,218.75 ",USA
2017,1,PM10,USA_Total," 1,365,593.41 ",USA
2017,1,PM2_5,HTAP_2.1_Domestic_Aviation, 577.86 ,USA
2017,1,PM2_5,HTAP_3_Energy," 8,475.39 ",USA
2017,1,PM2_5,HTAP_4.1_Industry," 44,161.27 ",USA
2017,1,PM2_5,HTAP_4.2_Fugitive," 2,389.30 ",USA
2017,1,PM2_5,HTAP_4.3_Solvents, 44.17 ,USA
2017,1,PM2_5,HTAP_5.1_Road_Transport," 108,308.78 ",USA
2017,1,PM2_5,HTAP_5.2_Brake_and_Tyre_wear," 1,482.29 ",USA
2017,1,PM2_5,HTAP_5.3_Domestic_shipping, 272.95 ,USA
2017,1,PM2_5,HTAP_5.4_Other_ground_transport," 1,253.81 ",USA
2017,1,PM2_5,HTAP_6_Residential," 60,065.90 ",USA
2017,1,PM2_5,HTAP_7_Waste," 17,538.50 ",USA
2017,1,PM2_5,HTAP_8.1_Agricultural_waste_burning," 1,629.54 ",USA
2017,1,PM2_5,HTAP_8.2_Agriculture_livestock," 5,121.25 ",USA
2017,1,PM2_5,HTAP_8.3_Agriculture_crops," 26,926.29 ",USA
2017,1,PM2_5,HTAP_9_Fires," 87,894.97 ",USA
2017,1,PM2_5,USA_Total," 366,142.26 ",USA
2017,1,SO2,HTAP_2.1_Domestic_Aviation," 1,099.16 ",USA
2017,1,SO2,HTAP_3_Energy," 117,674.87 ",USA
2017,1,SO2,HTAP_4.1_Industry," 53,234.70 ",USA
2017,1,SO2,HTAP_4.2_Fugitive," 9,843.76 ",USA
2017,1,SO2,HTAP_4.3_Solvents, 38.97 ,USA
2017,1,SO2,HTAP_5.1_Road_Transport," 1,571.81 ",USA
2017,1,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2017,1,SO2,HTAP_5.3_Domestic_shipping, 43.57 ,USA
2017,1,SO2,HTAP_5.4_Other_ground_transport, 53.97 ,USA
2017,1,SO2,HTAP_6_Residential," 5,932.97 ",USA
2017,1,SO2,HTAP_7_Waste," 2,095.24 ",USA
2017,1,SO2,HTAP_8.1_Agricultural_waste_burning, 529.25 ,USA
2017,1,SO2,HTAP_8.2_Agriculture_livestock, -   ,USA
2017,1,SO2,HTAP_8.3_Agriculture_crops, 5.55 ,USA
2017,1,SO2,HTAP_9_Fires," 8,477.14 ",USA
2017,1,SO2,USA_Total," 200,600.95 ",USA
2017,1,VOC,HTAP_2.1_Domestic_Aviation," 3,671.90 ",USA
2017,1,VOC,HTAP_3_Energy," 2,442.64 ",USA
2017,1,VOC,HTAP_4.1_Industry," 42,277.57 ",USA
2017,1,VOC,HTAP_4.2_Fugitive," 250,127.17 ",USA
2017,1,VOC,HTAP_4.3_Solvents," 238,617.56 ",USA
2017,1,VOC,HTAP_5.1_Road_Transport," 87,700.01 ",USA
2017,1,VOC,HTAP_5.2_Brake_and_Tyre_wear, 93.76 ,USA
2017,1,VOC,HTAP_5.3_Domestic_shipping, 410.85 ,USA
2017,1,VOC,HTAP_5.4_Other_ground_transport," 2,159.44 ",USA
2017,1,VOC,HTAP_6_Residential," 135,401.17 ",USA
2017,1,VOC,HTAP_7_Waste," 14,884.45 ",USA
2017,1,VOC,HTAP_8.1_Agricultural_waste_burning," 3,250.03 ",USA
2017,1,VOC,HTAP_8.2_Agriculture_livestock," 6,113.65 ",USA
2017,1,VOC,HTAP_8.3_Agriculture_crops, 23.03 ,USA
2017,1,VOC,HTAP_9_Fires," 230,948.53 ",USA
2017,1,VOC,USA_Total," 1,018,121.76 ",USA
2017,2,CO,HTAP_2.1_Domestic_Aviation," 30,416.03 ",USA
2017,2,CO,HTAP_3_Energy," 35,186.21 ",USA
2017,2,CO,HTAP_4.1_Industry," 119,206.60 ",USA
2017,2,CO,HTAP_4.2_Fugitive," 55,863.34 ",USA
2017,2,CO,HTAP_4.3_Solvents, 263.31 ,USA
2017,2,CO,HTAP_5.1_Road_Transport," 1,140,700.84 ",USA
2017,2,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2017,2,CO,HTAP_5.3_Domestic_shipping," 1,540.35 ",USA
2017,2,CO,HTAP_5.4_Other_ground_transport," 8,041.44 ",USA
2017,2,CO,HTAP_6_Residential," 821,104.46 ",USA
2017,2,CO,HTAP_7_Waste," 114,431.89 ",USA
2017,2,CO,HTAP_8.1_Agricultural_waste_burning," 40,868.23 ",USA
2017,2,CO,HTAP_8.2_Agriculture_livestock, -   ,USA
2017,2,CO,HTAP_8.3_Agriculture_crops, 450.64 ,USA
2017,2,CO,HTAP_9_Fires," 1,663,938.17 ",USA
2017,2,CO,USA_Total," 4,032,011.50 ",USA
2017,2,EC,HTAP_2.1_Domestic_Aviation, 194.08 ,USA
2017,2,EC,HTAP_3_Energy, 376.61 ,USA
