em,sector,year,proxy_file,proxybackup_file
CO2,ROAD,1750,CO2_1970_ROAD,population_1750
CO2,ROAD,1751,CO2_1970_ROAD,population_1751
CO2,ROAD,1752,CO2_1970_ROAD,population_1752
CO2,ROAD,1753,CO2_1970_ROAD,population_1753
CO2,ROAD,1754,CO2_1970_ROAD,population_1754
CO2,ROAD,1755,CO2_1970_ROAD,population_1755
CO2,ROAD,1756,CO2_1970_ROAD,population_1756
CO2,ROAD,1757,CO2_1970_ROAD,population_1757
CO2,ROAD,1758,CO2_1970_ROAD,population_1758
CO2,ROAD,1759,CO2_1970_ROAD,population_1759
CO2,ROAD,1760,CO2_1970_ROAD,population_1760
CO2,ROAD,1761,CO2_1970_ROAD,population_1761
CO2,ROAD,1762,CO2_1970_ROAD,population_1762
CO2,ROAD,1763,CO2_1970_ROAD,population_1763
CO2,ROAD,1764,CO2_1970_ROAD,population_1764
CO2,ROAD,1765,CO2_1970_ROAD,population_1765
CO2,ROAD,1766,CO2_1970_ROAD,population_1766
CO2,ROAD,1767,CO2_1970_ROAD,population_1767
CO2,ROAD,1768,CO2_1970_ROAD,population_1768
CO2,ROAD,1769,CO2_1970_ROAD,population_1769
CO2,ROAD,1770,CO2_1970_ROAD,population_1770
CO2,ROAD,1771,CO2_1970_ROAD,population_1771
CO2,ROAD,1772,CO2_1970_ROAD,population_1772
CO2,ROAD,1773,CO2_1970_ROAD,population_1773
CO2,ROAD,1774,CO2_1970_ROAD,population_1774
CO2,ROAD,1775,CO2_1970_ROAD,population_1775
CO2,ROAD,1776,CO2_1970_ROAD,population_1776
CO2,ROAD,1777,CO2_1970_ROAD,population_1777
CO2,ROAD,1778,CO2_1970_ROAD,population_1778
CO2,ROAD,1779,CO2_1970_ROAD,population_1779
CO2,ROAD,1780,CO2_1970_ROAD,population_1780
CO2,ROAD,1781,CO2_1970_ROAD,population_1781
CO2,ROAD,1782,CO2_1970_ROAD,population_1782
CO2,ROAD,1783,CO2_1970_ROAD,population_1783
CO2,ROAD,1784,CO2_1970_ROAD,population_1784
CO2,ROAD,1785,CO2_1970_ROAD,population_1785
CO2,ROAD,1786,CO2_1970_ROAD,population_1786
CO2,ROAD,1787,CO2_1970_ROAD,population_1787
CO2,ROAD,1788,CO2_1970_ROAD,population_1788
CO2,ROAD,1789,CO2_1970_ROAD,population_1789
CO2,ROAD,1790,CO2_1970_ROAD,population_1790
CO2,ROAD,1791,CO2_1970_ROAD,population_1791
CO2,ROAD,1792,CO2_1970_ROAD,population_1792
CO2,ROAD,1793,CO2_1970_ROAD,population_1793
CO2,ROAD,1794,CO2_1970_ROAD,population_1794
CO2,ROAD,1795,CO2_1970_ROAD,population_1795
CO2,ROAD,1796,CO2_1970_ROAD,population_1796
CO2,ROAD,1797,CO2_1970_ROAD,population_1797
CO2,ROAD,1798,CO2_1970_ROAD,population_1798
CO2,ROAD,1799,CO2_1970_ROAD,population_1799
CO2,ROAD,1800,CO2_1970_ROAD,population_1800
CO2,ROAD,1801,CO2_1970_ROAD,population_1801
CO2,ROAD,1802,CO2_1970_ROAD,population_1802
CO2,ROAD,1803,CO2_1970_ROAD,population_1803
CO2,ROAD,1804,CO2_1970_ROAD,population_1804
CO2,ROAD,1805,CO2_1970_ROAD,population_1805
CO2,ROAD,1806,CO2_1970_ROAD,population_1806
CO2,ROAD,1807,CO2_1970_ROAD,population_1807
CO2,ROAD,1808,CO2_1970_ROAD,population_1808
CO2,ROAD,1809,CO2_1970_ROAD,population_1809
CO2,ROAD,1810,CO2_1970_ROAD,population_1810
CO2,ROAD,1811,CO2_1970_ROAD,population_1811
CO2,ROAD,1812,CO2_1970_ROAD,population_1812
CO2,ROAD,1813,CO2_1970_ROAD,population_1813
CO2,ROAD,1814,CO2_1970_ROAD,population_1814
CO2,ROAD,1815,CO2_1970_ROAD,population_1815
CO2,ROAD,1816,CO2_1970_ROAD,population_1816
CO2,ROAD,1817,CO2_1970_ROAD,population_1817
CO2,ROAD,1818,CO2_1970_ROAD,population_1818
CO2,ROAD,1819,CO2_1970_ROAD,population_1819
CO2,ROAD,1820,CO2_1970_ROAD,population_1820
CO2,ROAD,1821,CO2_1970_ROAD,population_1821
CO2,ROAD,1822,CO2_1970_ROAD,population_1822
CO2,ROAD,1823,CO2_1970_ROAD,population_1823
CO2,ROAD,1824,CO2_1970_ROAD,population_1824
CO2,ROAD,1825,CO2_1970_ROAD,population_1825
CO2,ROAD,1826,CO2_1970_ROAD,population_1826
CO2,ROAD,1827,CO2_1970_ROAD,population_1827
CO2,ROAD,1828,CO2_1970_ROAD,population_1828
CO2,ROAD,1829,CO2_1970_ROAD,population_1829
CO2,ROAD,1830,CO2_1970_ROAD,population_1830
CO2,ROAD,1831,CO2_1970_ROAD,population_1831
CO2,ROAD,1832,CO2_1970_ROAD,population_1832
CO2,ROAD,1833,CO2_1970_ROAD,population_1833
CO2,ROAD,1834,CO2_1970_ROAD,population_1834
CO2,ROAD,1835,CO2_1970_ROAD,population_1835
CO2,ROAD,1836,CO2_1970_ROAD,population_1836
CO2,ROAD,1837,CO2_1970_ROAD,population_1837
CO2,ROAD,1838,CO2_1970_ROAD,population_1838
CO2,ROAD,1839,CO2_1970_ROAD,population_1839
CO2,ROAD,1840,CO2_1970_ROAD,population_1840
CO2,ROAD,1841,CO2_1970_ROAD,population_1841
CO2,ROAD,1842,CO2_1970_ROAD,population_1842
CO2,ROAD,1843,CO2_1970_ROAD,population_1843
CO2,ROAD,1844,CO2_1970_ROAD,population_1844
CO2,ROAD,1845,CO2_1970_ROAD,population_1845
CO2,ROAD,1846,CO2_1970_ROAD,population_1846
CO2,ROAD,1847,CO2_1970_ROAD,population_1847
CO2,ROAD,1848,CO2_1970_ROAD,population_1848
CO2,ROAD,1849,CO2_1970_ROAD,population_1849
CO2,ROAD,1850,CO2_1970_ROAD,population_1850
CO2,ROAD,1851,CO2_1970_ROAD,population_1851
CO2,ROAD,1852,CO2_1970_ROAD,population_1852
CO2,ROAD,1853,CO2_1970_ROAD,population_1853
CO2,ROAD,1854,CO2_1970_ROAD,population_1854
CO2,ROAD,1855,CO2_1970_ROAD,population_1855
CO2,ROAD,1856,CO2_1970_ROAD,population_1856
CO2,ROAD,1857,CO2_1970_ROAD,population_1857
CO2,ROAD,1858,CO2_1970_ROAD,population_1858
CO2,ROAD,1859,CO2_1970_ROAD,population_1859
CO2,ROAD,1860,CO2_1970_ROAD,population_1860
CO2,ROAD,1861,CO2_1970_ROAD,population_1861
CO2,ROAD,1862,CO2_1970_ROAD,population_1862
CO2,ROAD,1863,CO2_1970_ROAD,population_1863
CO2,ROAD,1864,CO2_1970_ROAD,population_1864
CO2,ROAD,1865,CO2_1970_ROAD,population_1865
CO2,ROAD,1866,CO2_1970_ROAD,population_1866
CO2,ROAD,1867,CO2_1970_ROAD,population_1867
CO2,ROAD,1868,CO2_1970_ROAD,population_1868
CO2,ROAD,1869,CO2_1970_ROAD,population_1869
CO2,ROAD,1870,CO2_1970_ROAD,population_1870
CO2,ROAD,1871,CO2_1970_ROAD,population_1871
CO2,ROAD,1872,CO2_1970_ROAD,population_1872
CO2,ROAD,1873,CO2_1970_ROAD,population_1873
CO2,ROAD,1874,CO2_1970_ROAD,population_1874
CO2,ROAD,1875,CO2_1970_ROAD,population_1875
CO2,ROAD,1876,CO2_1970_ROAD,population_1876
CO2,ROAD,1877,CO2_1970_ROAD,population_1877
CO2,ROAD,1878,CO2_1970_ROAD,population_1878
CO2,ROAD,1879,CO2_1970_ROAD,population_1879
CO2,ROAD,1880,CO2_1970_ROAD,population_1880
CO2,ROAD,1881,CO2_1970_ROAD,population_1881
CO2,ROAD,1882,CO2_1970_ROAD,population_1882
CO2,ROAD,1883,CO2_1970_ROAD,population_1883
CO2,ROAD,1884,CO2_1970_ROAD,population_1884
CO2,ROAD,1885,CO2_1970_ROAD,population_1885
CO2,ROAD,1886,CO2_1970_ROAD,population_1886
CO2,ROAD,1887,CO2_1970_ROAD,population_1887
CO2,ROAD,1888,CO2_1970_ROAD,population_1888
CO2,ROAD,1889,CO2_1970_ROAD,population_1889
CO2,ROAD,1890,CO2_1970_ROAD,population_1890
CO2,ROAD,1891,CO2_1970_ROAD,population_1891
CO2,ROAD,1892,CO2_1970_ROAD,population_1892
CO2,ROAD,1893,CO2_1970_ROAD,population_1893
CO2,ROAD,1894,CO2_1970_ROAD,population_1894
CO2,ROAD,1895,CO2_1970_ROAD,population_1895
CO2,ROAD,1896,CO2_1970_ROAD,population_1896
CO2,ROAD,1897,CO2_1970_ROAD,population_1897
CO2,ROAD,1898,CO2_1970_ROAD,population_1898
CO2,ROAD,1899,CO2_1970_ROAD,population_1899
CO2,ROAD,1900,CO2_1970_ROAD,population_1900
CO2,ROAD,1901,CO2_1970_ROAD,population_1901
CO2,ROAD,1902,CO2_1970_ROAD,population_1902
CO2,ROAD,1903,CO2_1970_ROAD,population_1903
CO2,ROAD,1904,CO2_1970_ROAD,population_1904
CO2,ROAD,1905,CO2_1970_ROAD,population_1905
CO2,ROAD,1906,CO2_1970_ROAD,population_1906
CO2,ROAD,1907,CO2_1970_ROAD,population_1907
CO2,ROAD,1908,CO2_1970_ROAD,population_1908
CO2,ROAD,1909,CO2_1970_ROAD,population_1909
CO2,ROAD,1910,CO2_1970_ROAD,population_1910
CO2,ROAD,1911,CO2_1970_ROAD,population_1911
CO2,ROAD,1912,CO2_1970_ROAD,population_1912
CO2,ROAD,1913,CO2_1970_ROAD,population_1913
CO2,ROAD,1914,CO2_1970_ROAD,population_1914
CO2,ROAD,1915,CO2_1970_ROAD,population_1915
CO2,ROAD,1916,CO2_1970_ROAD,population_1916
CO2,ROAD,1917,CO2_1970_ROAD,population_1917
CO2,ROAD,1918,CO2_1970_ROAD,population_1918
CO2,ROAD,1919,CO2_1970_ROAD,population_1919
CO2,ROAD,1920,CO2_1970_ROAD,population_1920
CO2,ROAD,1921,CO2_1970_ROAD,population_1921
CO2,ROAD,1922,CO2_1970_ROAD,population_1922
CO2,ROAD,1923,CO2_1970_ROAD,population_1923
CO2,ROAD,1924,CO2_1970_ROAD,population_1924
CO2,ROAD,1925,CO2_1970_ROAD,population_1925
CO2,ROAD,1926,CO2_1970_ROAD,population_1926
CO2,ROAD,1927,CO2_1970_ROAD,population_1927
CO2,ROAD,1928,CO2_1970_ROAD,population_1928
CO2,ROAD,1929,CO2_1970_ROAD,population_1929
CO2,ROAD,1930,CO2_1970_ROAD,population_1930
CO2,ROAD,1931,CO2_1970_ROAD,population_1931
CO2,ROAD,1932,CO2_1970_ROAD,population_1932
CO2,ROAD,1933,CO2_1970_ROAD,population_1933
CO2,ROAD,1934,CO2_1970_ROAD,population_1934
CO2,ROAD,1935,CO2_1970_ROAD,population_1935
CO2,ROAD,1936,CO2_1970_ROAD,population_1936
CO2,ROAD,1937,CO2_1970_ROAD,population_1937
CO2,ROAD,1938,CO2_1970_ROAD,population_1938
CO2,ROAD,1939,CO2_1970_ROAD,population_1939
CO2,ROAD,1940,CO2_1970_ROAD,population_1940
CO2,ROAD,1941,CO2_1970_ROAD,population_1941
CO2,ROAD,1942,CO2_1970_ROAD,population_1942
CO2,ROAD,1943,CO2_1970_ROAD,population_1943
CO2,ROAD,1944,CO2_1970_ROAD,population_1944
CO2,ROAD,1945,CO2_1970_ROAD,population_1945
CO2,ROAD,1946,CO2_1970_ROAD,population_1946
CO2,ROAD,1947,CO2_1970_ROAD,population_1947
CO2,ROAD,1948,CO2_1970_ROAD,population_1948
CO2,ROAD,1949,CO2_1970_ROAD,population_1949
CO2,ROAD,1950,CO2_1970_ROAD,population_1950
CO2,ROAD,1951,CO2_1970_ROAD,population_1951
CO2,ROAD,1952,CO2_1970_ROAD,population_1952
CO2,ROAD,1953,CO2_1970_ROAD,population_1953
CO2,ROAD,1954,CO2_1970_ROAD,population_1954
CO2,ROAD,1955,CO2_1970_ROAD,population_1955
CO2,ROAD,1956,CO2_1970_ROAD,population_1956
CO2,ROAD,1957,CO2_1970_ROAD,population_1957
CO2,ROAD,1958,CO2_1970_ROAD,population_1958
CO2,ROAD,1959,CO2_1970_ROAD,population_1959
CO2,ROAD,1960,CO2_1970_ROAD,population_1960
CO2,ROAD,1961,CO2_1970_ROAD,population_1961
CO2,ROAD,1962,CO2_1970_ROAD,population_1962
CO2,ROAD,1963,CO2_1970_ROAD,population_1963
CO2,ROAD,1964,CO2_1970_ROAD,population_1964
CO2,ROAD,1965,CO2_1970_ROAD,population_1965
CO2,ROAD,1966,CO2_1970_ROAD,population_1966
CO2,ROAD,1967,CO2_1970_ROAD,population_1967
CO2,ROAD,1968,CO2_1970_ROAD,population_1968
CO2,ROAD,1969,CO2_1970_ROAD,population_1969
CO2,ROAD,1970,CO2_1970_ROAD,population_1970
CO2,ROAD,1971,CO2_1971_ROAD,population_1971
CO2,ROAD,1972,CO2_1972_ROAD,population_1972
CO2,ROAD,1973,CO2_1973_ROAD,population_1973
CO2,ROAD,1974,CO2_1974_ROAD,population_1974
CO2,ROAD,1975,CO2_1975_ROAD,population_1975
CO2,ROAD,1976,CO2_1976_ROAD,population_1976
CO2,ROAD,1977,CO2_1977_ROAD,population_1977
CO2,ROAD,1978,CO2_1978_ROAD,population_1978
CO2,ROAD,1979,CO2_1979_ROAD,population_1979
CO2,ROAD,1980,CO2_1980_ROAD,population_1980
CO2,ROAD,1981,CO2_1981_ROAD,population_1981
CO2,ROAD,1982,CO2_1982_ROAD,population_1982
CO2,ROAD,1983,CO2_1983_ROAD,population_1983
CO2,ROAD,1984,CO2_1984_ROAD,population_1984
CO2,ROAD,1985,CO2_1985_ROAD,population_1985
CO2,ROAD,1986,CO2_1986_ROAD,population_1986
CO2,ROAD,1987,CO2_1987_ROAD,population_1987
CO2,ROAD,1988,CO2_1988_ROAD,population_1988
CO2,ROAD,1989,CO2_1989_ROAD,population_1989
CO2,ROAD,1990,CO2_1990_ROAD,population_1990
CO2,ROAD,1991,CO2_1991_ROAD,population_1991
CO2,ROAD,1992,CO2_1992_ROAD,population_1992
CO2,ROAD,1993,CO2_1993_ROAD,population_1993
CO2,ROAD,1994,CO2_1994_ROAD,population_1994
CO2,ROAD,1995,CO2_1995_ROAD,population_1995
CO2,ROAD,1996,CO2_1996_ROAD,population_1996
CO2,ROAD,1997,CO2_1997_ROAD,population_1997
CO2,ROAD,1998,CO2_1998_ROAD,population_1998
CO2,ROAD,1999,CO2_1999_ROAD,population_1999
CO2,ROAD,2000,CO2_2000_ROAD,population_2000
CO2,ROAD,2001,CO2_2001_ROAD,population_2001
CO2,ROAD,2002,CO2_2002_ROAD,population_2002
CO2,ROAD,2003,CO2_2003_ROAD,population_2003
CO2,ROAD,2004,CO2_2004_ROAD,population_2004
CO2,ROAD,2005,CO2_2005_ROAD,population_2005
CO2,ROAD,2006,CO2_2006_ROAD,population_2006
CO2,ROAD,2007,CO2_2007_ROAD,population_2007
CO2,ROAD,2008,CO2_2008_ROAD,population_2008
CO2,ROAD,2009,CO2_2009_ROAD,population_2009
CO2,ROAD,2010,CO2_2010_ROAD,population_2010
CO2,ROAD,2011,CO2_2011_ROAD,population_2011
CO2,ROAD,2012,CO2_2012_ROAD,population_2012
CO2,ROAD,2013,CO2_2013_ROAD,population_2013
CO2,ROAD,2014,CO2_2014_ROAD,population_2014
CO2,ROAD,2015,CO2_2015_ROAD,population_2015
NH3,ROAD,1750,NH3_1970_ROAD,population_1750
NH3,ROAD,1751,NH3_1970_ROAD,population_1751
NH3,ROAD,1752,NH3_1970_ROAD,population_1752
NH3,ROAD,1753,NH3_1970_ROAD,population_1753
NH3,ROAD,1754,NH3_1970_ROAD,population_1754
NH3,ROAD,1755,NH3_1970_ROAD,population_1755
NH3,ROAD,1756,NH3_1970_ROAD,population_1756
NH3,ROAD,1757,NH3_1970_ROAD,population_1757
NH3,ROAD,1758,NH3_1970_ROAD,population_1758
NH3,ROAD,1759,NH3_1970_ROAD,population_1759
NH3,ROAD,1760,NH3_1970_ROAD,population_1760
NH3,ROAD,1761,NH3_1970_ROAD,population_1761
NH3,ROAD,1762,NH3_1970_ROAD,population_1762
NH3,ROAD,1763,NH3_1970_ROAD,population_1763
NH3,ROAD,1764,NH3_1970_ROAD,population_1764
NH3,ROAD,1765,NH3_1970_ROAD,population_1765
NH3,ROAD,1766,NH3_1970_ROAD,population_1766
NH3,ROAD,1767,NH3_1970_ROAD,population_1767
NH3,ROAD,1768,NH3_1970_ROAD,population_1768
NH3,ROAD,1769,NH3_1970_ROAD,population_1769
NH3,ROAD,1770,NH3_1970_ROAD,population_1770
NH3,ROAD,1771,NH3_1970_ROAD,population_1771
NH3,ROAD,1772,NH3_1970_ROAD,population_1772
NH3,ROAD,1773,NH3_1970_ROAD,population_1773
NH3,ROAD,1774,NH3_1970_ROAD,population_1774
NH3,ROAD,1775,NH3_1970_ROAD,population_1775
NH3,ROAD,1776,NH3_1970_ROAD,population_1776
NH3,ROAD,1777,NH3_1970_ROAD,population_1777
NH3,ROAD,1778,NH3_1970_ROAD,population_1778
NH3,ROAD,1779,NH3_1970_ROAD,population_1779
NH3,ROAD,1780,NH3_1970_ROAD,population_1780
NH3,ROAD,1781,NH3_1970_ROAD,population_1781
NH3,ROAD,1782,NH3_1970_ROAD,population_1782
NH3,ROAD,1783,NH3_1970_ROAD,population_1783
NH3,ROAD,1784,NH3_1970_ROAD,population_1784
NH3,ROAD,1785,NH3_1970_ROAD,population_1785
NH3,ROAD,1786,NH3_1970_ROAD,population_1786
NH3,ROAD,1787,NH3_1970_ROAD,population_1787
NH3,ROAD,1788,NH3_1970_ROAD,population_1788
NH3,ROAD,1789,NH3_1970_ROAD,population_1789
NH3,ROAD,1790,NH3_1970_ROAD,population_1790
NH3,ROAD,1791,NH3_1970_ROAD,population_1791
NH3,ROAD,1792,NH3_1970_ROAD,population_1792
NH3,ROAD,1793,NH3_1970_ROAD,population_1793
NH3,ROAD,1794,NH3_1970_ROAD,population_1794
NH3,ROAD,1795,NH3_1970_ROAD,population_1795
NH3,ROAD,1796,NH3_1970_ROAD,population_1796
NH3,ROAD,1797,NH3_1970_ROAD,population_1797
NH3,ROAD,1798,NH3_1970_ROAD,population_1798
NH3,ROAD,1799,NH3_1970_ROAD,population_1799
NH3,ROAD,1800,NH3_1970_ROAD,population_1800
NH3,ROAD,1801,NH3_1970_ROAD,population_1801
NH3,ROAD,1802,NH3_1970_ROAD,population_1802
NH3,ROAD,1803,NH3_1970_ROAD,population_1803
NH3,ROAD,1804,NH3_1970_ROAD,population_1804
NH3,ROAD,1805,NH3_1970_ROAD,population_1805
NH3,ROAD,1806,NH3_1970_ROAD,population_1806
NH3,ROAD,1807,NH3_1970_ROAD,population_1807
NH3,ROAD,1808,NH3_1970_ROAD,population_1808
NH3,ROAD,1809,NH3_1970_ROAD,population_1809
NH3,ROAD,1810,NH3_1970_ROAD,population_1810
NH3,ROAD,1811,NH3_1970_ROAD,population_1811
NH3,ROAD,1812,NH3_1970_ROAD,population_1812
NH3,ROAD,1813,NH3_1970_ROAD,population_1813
NH3,ROAD,1814,NH3_1970_ROAD,population_1814
NH3,ROAD,1815,NH3_1970_ROAD,population_1815
NH3,ROAD,1816,NH3_1970_ROAD,population_1816
NH3,ROAD,1817,NH3_1970_ROAD,population_1817
NH3,ROAD,1818,NH3_1970_ROAD,population_1818
NH3,ROAD,1819,NH3_1970_ROAD,population_1819
NH3,ROAD,1820,NH3_1970_ROAD,population_1820
NH3,ROAD,1821,NH3_1970_ROAD,population_1821
NH3,ROAD,1822,NH3_1970_ROAD,population_1822
NH3,ROAD,1823,NH3_1970_ROAD,population_1823
NH3,ROAD,1824,NH3_1970_ROAD,population_1824
NH3,ROAD,1825,NH3_1970_ROAD,population_1825
NH3,ROAD,1826,NH3_1970_ROAD,population_1826
NH3,ROAD,1827,NH3_1970_ROAD,population_1827
NH3,ROAD,1828,NH3_1970_ROAD,population_1828
NH3,ROAD,1829,NH3_1970_ROAD,population_1829
NH3,ROAD,1830,NH3_1970_ROAD,population_1830
NH3,ROAD,1831,NH3_1970_ROAD,population_1831
NH3,ROAD,1832,NH3_1970_ROAD,population_1832
NH3,ROAD,1833,NH3_1970_ROAD,population_1833
NH3,ROAD,1834,NH3_1970_ROAD,population_1834
NH3,ROAD,1835,NH3_1970_ROAD,population_1835
NH3,ROAD,1836,NH3_1970_ROAD,population_1836
NH3,ROAD,1837,NH3_1970_ROAD,population_1837
NH3,ROAD,1838,NH3_1970_ROAD,population_1838
NH3,ROAD,1839,NH3_1970_ROAD,population_1839
NH3,ROAD,1840,NH3_1970_ROAD,population_1840
NH3,ROAD,1841,NH3_1970_ROAD,population_1841
NH3,ROAD,1842,NH3_1970_ROAD,population_1842
NH3,ROAD,1843,NH3_1970_ROAD,population_1843
NH3,ROAD,1844,NH3_1970_ROAD,population_1844
NH3,ROAD,1845,NH3_1970_ROAD,population_1845
NH3,ROAD,1846,NH3_1970_ROAD,population_1846
NH3,ROAD,1847,NH3_1970_ROAD,population_1847
NH3,ROAD,1848,NH3_1970_ROAD,population_1848
NH3,ROAD,1849,NH3_1970_ROAD,population_1849
NH3,ROAD,1850,NH3_1970_ROAD,population_1850
NH3,ROAD,1851,NH3_1970_ROAD,population_1851
NH3,ROAD,1852,NH3_1970_ROAD,population_1852
NH3,ROAD,1853,NH3_1970_ROAD,population_1853
NH3,ROAD,1854,NH3_1970_ROAD,population_1854
NH3,ROAD,1855,NH3_1970_ROAD,population_1855
NH3,ROAD,1856,NH3_1970_ROAD,population_1856
NH3,ROAD,1857,NH3_1970_ROAD,population_1857
NH3,ROAD,1858,NH3_1970_ROAD,population_1858
NH3,ROAD,1859,NH3_1970_ROAD,population_1859
NH3,ROAD,1860,NH3_1970_ROAD,population_1860
NH3,ROAD,1861,NH3_1970_ROAD,population_1861
NH3,ROAD,1862,NH3_1970_ROAD,population_1862
NH3,ROAD,1863,NH3_1970_ROAD,population_1863
NH3,ROAD,1864,NH3_1970_ROAD,population_1864
NH3,ROAD,1865,NH3_1970_ROAD,population_1865
NH3,ROAD,1866,NH3_1970_ROAD,population_1866
NH3,ROAD,1867,NH3_1970_ROAD,population_1867
NH3,ROAD,1868,NH3_1970_ROAD,population_1868
NH3,ROAD,1869,NH3_1970_ROAD,population_1869
NH3,ROAD,1870,NH3_1970_ROAD,population_1870
NH3,ROAD,1871,NH3_1970_ROAD,population_1871
NH3,ROAD,1872,NH3_1970_ROAD,population_1872
NH3,ROAD,1873,NH3_1970_ROAD,population_1873
NH3,ROAD,1874,NH3_1970_ROAD,population_1874
NH3,ROAD,1875,NH3_1970_ROAD,population_1875
NH3,ROAD,1876,NH3_1970_ROAD,population_1876
NH3,ROAD,1877,NH3_1970_ROAD,population_1877
NH3,ROAD,1878,NH3_1970_ROAD,population_1878
NH3,ROAD,1879,NH3_1970_ROAD,population_1879
NH3,ROAD,1880,NH3_1970_ROAD,population_1880
NH3,ROAD,1881,NH3_1970_ROAD,population_1881
NH3,ROAD,1882,NH3_1970_ROAD,population_1882
NH3,ROAD,1883,NH3_1970_ROAD,population_1883
NH3,ROAD,1884,NH3_1970_ROAD,population_1884
NH3,ROAD,1885,NH3_1970_ROAD,population_1885
NH3,ROAD,1886,NH3_1970_ROAD,population_1886
NH3,ROAD,1887,NH3_1970_ROAD,population_1887
NH3,ROAD,1888,NH3_1970_ROAD,population_1888
NH3,ROAD,1889,NH3_1970_ROAD,population_1889
NH3,ROAD,1890,NH3_1970_ROAD,population_1890
NH3,ROAD,1891,NH3_1970_ROAD,population_1891
NH3,ROAD,1892,NH3_1970_ROAD,population_1892
NH3,ROAD,1893,NH3_1970_ROAD,population_1893
NH3,ROAD,1894,NH3_1970_ROAD,population_1894
NH3,ROAD,1895,NH3_1970_ROAD,population_1895
NH3,ROAD,1896,NH3_1970_ROAD,population_1896
NH3,ROAD,1897,NH3_1970_ROAD,population_1897
NH3,ROAD,1898,NH3_1970_ROAD,population_1898
NH3,ROAD,1899,NH3_1970_ROAD,population_1899
NH3,ROAD,1900,NH3_1970_ROAD,population_1900
NH3,ROAD,1901,NH3_1970_ROAD,population_1901
NH3,ROAD,1902,NH3_1970_ROAD,population_1902
NH3,ROAD,1903,NH3_1970_ROAD,population_1903
NH3,ROAD,1904,NH3_1970_ROAD,population_1904
NH3,ROAD,1905,NH3_1970_ROAD,population_1905
NH3,ROAD,1906,NH3_1970_ROAD,population_1906
NH3,ROAD,1907,NH3_1970_ROAD,population_1907
NH3,ROAD,1908,NH3_1970_ROAD,population_1908
NH3,ROAD,1909,NH3_1970_ROAD,population_1909
NH3,ROAD,1910,NH3_1970_ROAD,population_1910
NH3,ROAD,1911,NH3_1970_ROAD,population_1911
NH3,ROAD,1912,NH3_1970_ROAD,population_1912
NH3,ROAD,1913,NH3_1970_ROAD,population_1913
NH3,ROAD,1914,NH3_1970_ROAD,population_1914
NH3,ROAD,1915,NH3_1970_ROAD,population_1915
NH3,ROAD,1916,NH3_1970_ROAD,population_1916
NH3,ROAD,1917,NH3_1970_ROAD,population_1917
NH3,ROAD,1918,NH3_1970_ROAD,population_1918
NH3,ROAD,1919,NH3_1970_ROAD,population_1919
NH3,ROAD,1920,NH3_1970_ROAD,population_1920
NH3,ROAD,1921,NH3_1970_ROAD,population_1921
NH3,ROAD,1922,NH3_1970_ROAD,population_1922
NH3,ROAD,1923,NH3_1970_ROAD,population_1923
NH3,ROAD,1924,NH3_1970_ROAD,population_1924
NH3,ROAD,1925,NH3_1970_ROAD,population_1925
NH3,ROAD,1926,NH3_1970_ROAD,population_1926
NH3,ROAD,1927,NH3_1970_ROAD,population_1927
NH3,ROAD,1928,NH3_1970_ROAD,population_1928
NH3,ROAD,1929,NH3_1970_ROAD,population_1929
NH3,ROAD,1930,NH3_1970_ROAD,population_1930
NH3,ROAD,1931,NH3_1970_ROAD,population_1931
NH3,ROAD,1932,NH3_1970_ROAD,population_1932
NH3,ROAD,1933,NH3_1970_ROAD,population_1933
NH3,ROAD,1934,NH3_1970_ROAD,population_1934
NH3,ROAD,1935,NH3_1970_ROAD,population_1935
NH3,ROAD,1936,NH3_1970_ROAD,population_1936
NH3,ROAD,1937,NH3_1970_ROAD,population_1937
NH3,ROAD,1938,NH3_1970_ROAD,population_1938
NH3,ROAD,1939,NH3_1970_ROAD,population_1939
NH3,ROAD,1940,NH3_1970_ROAD,population_1940
NH3,ROAD,1941,NH3_1970_ROAD,population_1941
NH3,ROAD,1942,NH3_1970_ROAD,population_1942
NH3,ROAD,1943,NH3_1970_ROAD,population_1943
NH3,ROAD,1944,NH3_1970_ROAD,population_1944
NH3,ROAD,1945,NH3_1970_ROAD,population_1945
NH3,ROAD,1946,NH3_1970_ROAD,population_1946
NH3,ROAD,1947,NH3_1970_ROAD,population_1947
NH3,ROAD,1948,NH3_1970_ROAD,population_1948
NH3,ROAD,1949,NH3_1970_ROAD,population_1949
NH3,ROAD,1950,NH3_1970_ROAD,population_1950
NH3,ROAD,1951,NH3_1970_ROAD,population_1951
NH3,ROAD,1952,NH3_1970_ROAD,population_1952
NH3,ROAD,1953,NH3_1970_ROAD,population_1953
NH3,ROAD,1954,NH3_1970_ROAD,population_1954
NH3,ROAD,1955,NH3_1970_ROAD,population_1955
NH3,ROAD,1956,NH3_1970_ROAD,population_1956
NH3,ROAD,1957,NH3_1970_ROAD,population_1957
NH3,ROAD,1958,NH3_1970_ROAD,population_1958
NH3,ROAD,1959,NH3_1970_ROAD,population_1959
NH3,ROAD,1960,NH3_1970_ROAD,population_1960
NH3,ROAD,1961,NH3_1970_ROAD,population_1961
NH3,ROAD,1962,NH3_1970_ROAD,population_1962
NH3,ROAD,1963,NH3_1970_ROAD,population_1963
NH3,ROAD,1964,NH3_1970_ROAD,population_1964
NH3,ROAD,1965,NH3_1970_ROAD,population_1965
