Annual Net emissions/removals in kt
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Last Inventory Year (2018)
Switzerland,1.A.1.a.iv  Other,1491.5508514484402,1491.5508514484402,1434.239274359824,1458.808028796348,1441.2774328619987,1471.141724198799,1491.9846608135695,1535.677121443309,1620.2133020893643,1759.2691693480483,1838.6224237957724,1967.083032002826,2034.2981566295996,2077.431539378753,2052.7176049102377,2113.767074420576,2181.383557915387,2380.998201328156,2286.763697199991,2294.263512409562,2214.748861935479,2309.3736150369305,2270.2431826117363,2335.811507447815,2290.4001858493903,2317.045634497726,2381.8958867497654,2454.4704759030697,2437.5189026251282,2482.499497755418
Switzerland,1.A.1.b  Petroleum Refining,366.11824,366.11824,525.84896,490.22736000000003,561.3430400000001,649.1096,632.7137600000001,673.10256,654.86752,668.816,690.7294400000001,622.5564800000001,670.41488,694.8884800000001,646.42192,905.1739200000001,934.0491400000001,1014.5570700000001,880.7995960000001,984.98909,924.12738,906.61486,842.5036600000001,749.7648,887.10589,916.3288200000001,436.11990000000003,360.28965,349.934390190646,364.962179223862
Switzerland,1.A.1.c  Manufacture of Solid Fuels and Other Energy Industries,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.A.1.c.i  Manufacture of Solid Fuels,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.A.2  Manufacturing Industries and Construction,6532.5292268031835,6532.5292268031835,6760.807182041754,6341.5685482206645,6173.3266234685125,6114.924268120051,6257.394971921037,6002.580179280376,5964.300619694424,6164.14516284521,6026.1706480326,5969.334850028062,6214.001004549987,5767.837833653975,5857.6814887783075,6001.583863321805,6000.032938340739,6164.034790591444,5969.196160662862,6031.965335675623,5718.070667399944,5821.812248250453,5395.200088448024,5392.152729298858,5457.175223757546,5060.692292581222,4941.425944842813,4944.934371645282,4908.956398807868,4780.05405261442
Switzerland,1.A.2.a  Iron and Steel,244.83420533222002,244.83420533222002,283.02277495052004,250.24088960305,293.04086214377,237.53154382993003,178.27278188681,174.30709663941002,187.86777165114003,202.2223634091,220.186919931602,228.10895609285,230.89120542372203,242.09336192076103,255.14105914145702,246.81124770544403,230.88686679291,280.79822828049004,294.54237024147,281.70096605456,215.03711724127,254.37343435698003,256.20940607011505,244.55512010041002,237.04503336101,245.844715269124,261.46896157167004,254.14077028497002,280.13577846235,284.02630632214
Switzerland,1.A.2.b  Non-Ferrous Metals,143.96906527964,143.96906527964,145.26662019660003,121.29174763814501,101.45314952262001,93.16653001917,116.098094119785,98.93531687691001,127.95219293986,109.964865117485,83.839981094035,91.93598732104502,82.67939506882101,44.833010053226,56.252280208016,66.604799297648,57.347688640125,66.9341993094955,59.431913918808,60.8629574889136,59.79617338393117,70.82359393183972,67.97694946523794,101.4202198271245,92.66028025802501,109.89854639809,103.41858804309652,96.285125601206,93.84395703002151,99.36687115374951
Switzerland,1.A.2.c  Chemicals,909.1141643122401,909.1141643122401,906.2193200026101,825.4021946146551,797.65232720903,820.991838185315,918.80934197394,917.5260583604701,841.523404797595,848.3406691541701,837.5788107450501,820.13929266126,849.0041652726001,754.0628941489551,837.5840005982251,856.64646026384,931.6054965380251,903.42601529157,880.961638264245,866.0686560037936,757.4400998436511,705.0546802443235,720.281178928394,821.3058717309247,827.8575835592001,707.8959077016711,726.684554289655,825.787380605911,792.3126829569295,748.573301771706
Switzerland,"1.A.2.d  Pulp, Paper and Print",674.20720323236,674.20720323236,721.3854019471,797.3126879927,816.0703984105501,855.8109296158001,785.6056663868001,737.2919273157,751.3510510667501,737.4353257918,696.60973470585,610.85099985025,712.5551834183701,642.1883269618601,681.95651470003,668.1541433030201,595.1997106486001,622.526381572645,517.8755776349251,516.13948879801,385.109397943065,403.6162753745651,352.73466756647605,314.99318313063105,321.6604879248886,268.4109426219401,213.72379532176,175.924018670217,166.21923245914502,119.80675704586001
Switzerland,"1.A.2.e  Food Processing, Beverages and Tobacco",709.6234797744501,709.6234797744501,843.9392867063,795.6009786049,779.02064518935,621.5577496247,601.39989469845,757.6228647192,702.1166333718,692.0147710493001,669.20909539465,690.9374908401501,701.9926006783701,661.40573168144,642.91871435587,639.6616643886001,652.7192252445501,722.1289569129,699.56514980545,682.99441698065,779.55229706465,814.50154083235,704.4369520564501,703.12642200885,809.8287687189501,751.3620241782002,703.9151926501501,668.60718487245,675.1826676555501,656.81010266285
Switzerland,1.A.2.f  Non-metallic Minerals,2127.95176459111,2127.95176459111,1901.6230274821487,1717.9805336527606,1564.671503880868,1646.9115319401021,1549.9363437756385,1323.4296713497117,1272.203976726369,1250.513064677932,1240.9847630254176,1375.2005432884484,1326.1891890585862,1218.455076699719,1171.874739904121,1255.7838222398361,1272.930259470862,1275.978869894312,1318.162172988902,1304.24033519416,1243.0896525774704,1300.3132397906256,1251.5546936048975,1159.449022657159,1171.5441153954312,1201.3165569600874,1096.9655236098554,1093.5498399905812,1091.7998650736267,1078.789638967068
Switzerland,1.A.2.g  Other,1722.829344281163,1722.829344281163,1959.3507507564752,1833.739516114454,1821.417737112324,1838.9541449050341,2107.272849079613,1993.4672440189736,2081.28558914091,2323.6541036454223,2277.761343135995,2152.161579974058,2310.6892656295176,2204.7994321880146,2211.954179870588,2267.921726123417,2259.3436910056666,2292.2421393300315,2198.6573378090616,2319.9585151555348,2278.0459293459066,2273.129483719769,2042.006240756454,2047.3028898437583,1996.5789545400412,1775.96359945211,1835.2493293566263,1830.640051619947,1809.4622151702456,1792.6810746910462
Switzerland,1.A.2.g.iv  Wood and Wood Products,17.9346585,17.9346585,22.8578251,27.747175,32.6595175,37.524801,42.3780727,47.1862473,51.0654373,54.9575047,58.8602476,62.9039582,59.33172638,51.83068824,52.59960332,43.87244378,49.07545090000001,54.43475250000001,57.1796679,54.8971225,43.2295932,32.1741217,21.6811636,17.157443,18.7067874,13.5898885,7.5469404,8.7783859,9.4975137,9.0030152
Switzerland,1.A.2.g.vii  Off-road Vehicles and Other Machinery,419.760180474813,419.760180474813,436.28670390341506,452.813227332017,469.33975076061904,485.86627418922103,502.39279761782296,513.7252692990435,525.0577409802638,536.3902126614843,547.5819515284552,558.7678714958549,566.1920119766104,573.6120012314748,581.027839260448,588.4395260635301,595.8470616407212,604.5622068022235,613.2723392443613,621.9774589671345,630.6775659705431,639.3726602545876,640.2396314872439,641.105541160416,641.970389274104,643.00285107445,644.0353128747962,641.656683247367,639.2780536199374,636.8994239925083
Switzerland,1.A.2.g.viii  Other,1285.1345053063499,1285.1345053063499,1500.2062217530602,1353.179113782437,1319.418468851705,1315.5630697158133,1562.5019787617903,1432.55572741993,1505.162410860646,1732.3063862839383,1671.31914400754,1530.489750278203,1685.1655272729072,1579.3567427165399,1578.32673729014,1635.609756279887,1614.4211784649453,1633.245180027808,1528.2053306647,1643.0839336884003,1604.1387701753636,1601.5827017651811,1380.08544566921,1389.0399056833423,1335.901777865937,1119.37085987766,1183.6670760818301,1180.20498247258,1160.6866478503082,1146.7786354985378
Switzerland,1.A.3  Transport,14394.015160845851,14394.015160845851,14874.276800971105,15185.493340534904,14133.103255453887,14313.45664608552,14002.784177771076,14056.184025535813,14605.194279121146,14819.127454856894,15427.852369482038,15672.725379746938,15391.989922206303,15333.913259621739,15518.601425566763,15650.418964754619,15718.412652759975,15843.862378331369,16167.15995728849,16517.51251266674,16314.94231033194,16205.881600039924,16028.14951924742,16143.649605529468,16053.596777805162,15946.347946420126,15213.198561926169,15041.989046980028,14774.793117220644,14771.275987487563
Switzerland,1.A.3.a  Domestic Aviation,252.55489313292,252.55489313292,233.82650052000002,235.51753764000006,231.70143131268,225.21521592732,225.05950479948004,217.52577721091998,208.61937808548004,200.72640129372002,196.454088632256,185.82980398846937,168.05385026144,148.38947167482402,142.77328524522667,143.668929141496,124.2854688768,121.28748227935735,138.32462786496,118.36821813811999,124.64972688597547,123.4673554608288,132.25002192975575,136.54341956228188,132.2909224,139.8308184,137.3730904,140.62907040000002,119.46108720000001,114.9841784
Switzerland,1.A.3.b  Road Transportation,13967.082809648762,13967.082809648762,14471.414526730265,14777.917713517392,13729.126419107024,13922.444709467345,13616.15463662407,13675.170735451224,14232.283911635852,14456.666587637217,15067.212109210139,15319.690256359601,15055.97407265756,14970.091167687728,15164.671358007019,15292.547950159826,15387.59105420765,15479.471513532197,15799.952318807338,16167.617280563964,15986.632190880755,15884.586098161242,15699.22020939817,15814.002966387561,15752.639914006913,15615.846496010898,14890.952148905959,14740.873379017865,14488.259157516526,14488.84066164149
Switzerland,1.A.3.b.i  Cars,11053.477604743457,11053.477604743457,11522.494697753942,11892.508505532529,11012.053822097945,11054.97759722941,10739.593162929164,10988.966115537529,11476.454457017784,11632.377853515467,12102.505401178209,12227.515036831212,11994.565123784201,11902.76205515653,12041.501568295338,12075.465811018083,12030.979031973544,11994.834221969446,12219.163691377504,12463.024024086983,12431.019922035866,12316.31542699586,12110.960076392757,12195.493253174416,12102.681282576928,11970.34770206381,11349.366319210483,11215.355456373494,10999.844066014353,10957.660252580405
Switzerland,1.A.3.b.ii  Light Duty Trucks,842.9786750759764,842.9786750759764,870.0526082713284,893.608711271492,845.090206893977,870.2462287477629,866.2723639630315,875.3642386987807,885.3737897937727,886.3435501725766,910.541282881311,919.5978445560734,924.7081792948667,925.511544171995,928.1624075664402,931.0911936512267,942.0822163263063,948.6097518949462,969.5986015194856,968.4717080177232,964.7974489693621,972.2021466965091,999.9749856511067,1027.6099751124366,1049.4537628619912,1079.328244873105,1100.2680091830334,1129.1009276223888,1143.9938688630778,1141.8531449393915
Switzerland,1.A.3.b.iii  Heavy Duty Trucks and Buses,1848.18920318398,1848.18920318398,1858.6401805476344,1769.4369436694608,1654.7868451705303,1805.4972731953612,1818.858763177242,1628.178464394173,1692.6001750495352,1758.4836573548741,1868.9543826342929,1987.2723001098354,1944.2976757152492,1943.7933971540028,1985.1277712506271,2072.7908704922097,2206.856745087023,2328.8270734749026,2405.890256093389,2530.230533731124,2384.900503768568,2391.805992013822,2379.41900969483,2379.298431182078,2391.209230047154,2348.800463224622,2217.9221401742407,2176.309207391242,2120.0717147396354,2167.894361085414
Switzerland,1.A.3.b.iv  Motorcycles,222.43732664535,222.43732664535,220.22704015736,222.36355304390997,217.19554494457,191.72361029481002,191.43034655463,182.66191682074,177.85548977476,179.4615265943,185.21104251632534,185.3050748624807,192.403093863244,198.0241712052007,209.87961089461336,213.20007499830598,207.6730608207773,207.20046619290338,205.29976981696,205.8910147281333,205.9143161069587,204.26253245505202,208.86613765947735,211.60130691863137,209.29563852084001,217.37008584936,223.3956803382,220.10778763074,224.34950789946004,221.43290303628
Switzerland,1.A.3.c  Railways,28.6884893888,28.6884893888,29.436447550272,30.184405711744,30.932363873216,31.680322034688,32.42828019616,32.642113421824,32.855946647488,33.069779873152,33.27456863873481,33.479241190608,33.7161895954988,33.9530041679328,34.18968490791,34.4262318154304,34.662644890494,34.947351062496,35.23189702571801,35.51628278016,35.800508325822,36.084573662704,34.5794976405396,33.0752371287936,31.571792127466,30.077369285748,28.58294644403,28.46094740469,28.33894836535,28.21694932601
Switzerland,1.A.3.d  Domestic Navigation,114.27296867536901,114.27296867536901,113.7933261705686,113.3136836657682,112.83404116096781,112.3543986561674,111.87475615136701,112.4313994518462,112.98804275232543,113.5446860528046,114.08160300090806,114.61807820825942,113.99940969180378,113.38081609125302,112.7622974066072,112.1438536378663,111.52548478503029,112.19103145731845,112.85611359047424,113.52073118449769,114.18488423938871,114.8485727551474,114.5557902789537,114.26298245083203,113.97014927078241,113.6982627234812,113.42637617618001,112.84965015747402,112.27292413876802,111.696198120062
Switzerland,1.A.3.e  Other Transportation,31.416,31.416,25.806,28.56,28.509,21.762,17.267,18.414,18.447,15.12,16.83,19.108,20.2464,68.09880000000001,64.2048,67.632,60.34800000000001,95.965,80.795,82.49000000000001,53.675,46.895,47.544,45.765,23.124,46.895,42.864,19.176,26.461,27.538
Switzerland,1.A.3.e.i  Pipeline Transport,31.416,31.416,25.806,28.56,28.509,21.762,17.267,18.414,18.447,15.12,16.83,19.108,20.2464,68.09880000000001,64.2048,67.632,60.34800000000001,95.965,80.795,82.49000000000001,53.675,46.895,47.544,45.765,23.124,46.895,42.864,19.176,26.461,27.538
Switzerland,1.A.4  Other Sectors,17259.273636923976,17259.273636923976,18605.051974759015,18656.701489288516,18056.784107604497,16803.414060510786,17844.205763906622,18692.272617293802,17289.543719477006,18105.647096404642,17447.397211173324,16374.05284577423,17707.943379875673,16577.16507993206,17541.09425991827,17410.074903910252,17642.01591882775,16783.80745577846,14959.567969862814,15822.694676849724,15407.177306340343,16585.772137727654,13422.247039581815,14666.100911827576,15532.171572286254,12155.948881013095,12997.166061068887,13455.215927582818,12865.711799913028,11675.996343210254
Switzerland,1.A.4.a  Commercial/Institutional,4838.466531465977,4838.466531465977,5518.932598898813,5565.91274878795,5632.9448633059155,5036.174287580963,5242.473134368231,5724.680292082685,5117.290155139288,5542.499586555022,5114.059540102838,4940.25602133172,5722.815368894919,4992.451183606658,5368.873958387961,5223.841162549493,5302.704271966014,4937.7224836098185,4433.215883865892,4672.447558944451,4503.999376947943,4879.90919853928,3991.191706957266,4347.119433816397,4654.253796812371,3594.461913760106,3912.678504161159,4075.6182590506305,3889.1487062903016,3483.3370611409728
Switzerland,1.A.4.a.i  Stationary Combustion,4824.380125669831,4824.380125669831,5504.04911972531,5550.232196237091,5616.467237377699,5018.89958827539,5224.401361685301,5705.867936191281,5097.73721603941,5522.2060642466695,5093.027332114701,4918.48526128278,5701.040009302261,4970.6712256548835,5347.0894032616725,5202.052011433294,5280.910526044506,4916.051512269761,4411.66766529501,4651.022071330471,4482.69659847859,4858.72910740228,3970.5168761430205,4326.949772402299,4634.589213875812,3575.300587454695,3894.020434486895,4057.073415068895,3870.717088001095,3465.018668544295
Switzerland,1.A.4.a.ii  Off-road Vehicles and Other Machinery,14.086405796146,14.086405796146,14.8834791735028,15.6805525508596,16.4776259282164,17.2746993055732,18.07177268293,18.812355891404,19.552939099878,20.293522308352,21.03220798813706,21.77076004894,21.7753595926584,21.7799579517744,21.784555126288,21.7891511161992,21.793745921508,21.6709713400576,21.5482185708816,21.42548761398,21.3027784693528,21.180091137,20.67483081424555,20.16966141409835,19.6645829365584,19.1613263054112,18.658069674264,18.5448439817352,18.4316182892064,18.3183925966776
Switzerland,1.A.4.b  Residential,11608.44109311196,11608.44109311196,12274.607952890807,12281.152344390814,11615.032927032875,10959.202337129558,11795.27691106757,12162.062252797728,11368.415733668156,11760.10682017109,11531.146250372405,10633.057187392855,11198.030786369978,10810.289638916734,11429.357909551083,11439.858610952506,11594.350609747791,11121.183091075147,9832.773235131639,10456.437320785459,10208.938507368815,11008.649485226584,8766.329706283352,9632.965552237658,10237.320960113166,7961.410403707933,8482.69711015037,8779.034741438694,8351.956410565508,7605.352957156323
Switzerland,1.A.4.b.i  Stationary Combustion,11597.957182157223,11597.957182157223,12263.936731469412,12270.293812502765,11603.987084678169,10947.969184308198,11783.856447779553,12150.486231611569,11356.684154583852,11748.219683188641,11519.104641887383,10620.861135471634,11185.829191370414,10798.082502037798,11417.145231991746,11427.640393911743,11582.126854424572,11108.999832417785,9820.630466027515,10444.33503412195,10196.876696033307,10996.628142106456,8754.404261840551,9621.135989345554,10225.587261645125,7949.771501145946,8471.153003494437,8767.567295198436,8340.565624740926,7594.038831747417
Switzerland,1.A.4.b.ii  Off-road Vehicles and Other Machinery,10.483910954738,10.483910954738,10.6712214213938,10.8585318880496,11.0458423547054,11.2331528213612,11.420463288017,11.5760211861606,11.7315790843042,11.8871369824478,12.04160848502256,12.19605192121967,12.20159499956472,12.20713687893719,12.21267755933707,12.21821704076436,12.22375532321907,12.18325865736305,12.14276910412592,12.10228666350767,12.06181133550829,12.0213431201278,11.92544444280064,11.82956289210511,11.7336984680412,11.6389025619876,11.544106655934,11.467446240258,11.390785824582,11.314125408906
Switzerland,1.A.4.c  Agriculture/Forestry/Fishing,812.3660123460401,812.3660123460401,811.511422969396,809.636396109752,808.8063172657081,808.037435800264,806.4557184708201,805.53007241339,803.83783066956,803.04068967853,802.1914206980798,800.7396370496548,787.0972246107731,774.4242574086675,742.8623919792275,746.3751304082537,744.9610371139455,724.9018810934934,693.5788508652828,693.8097971198138,694.2394220235861,697.2134539617903,664.7256263411956,686.0159257735212,640.5968153607168,600.0765635450565,601.790446757358,600.5629270934933,624.6066830572184,587.3063249129596
Switzerland,1.A.4.c.i  Stationary,412.44981470000005,412.44981470000005,407.9982563888,402.5262605946,398.09921281600003,393.73336241600003,388.554676152,384.55428249019997,379.787293142,375.9154045466,372.09508671720005,367.67449724751003,357.9388110132,349.17125073500006,321.51347294880003,328.92897974040005,331.416335528,312.2664780745,281.853028171,282.993836508,284.333605252,288.21806278819,258.04816220000004,281.65583590000006,238.55354699014003,200.24844298016004,204.17747399814203,205.451392840106,231.99658730966001,197.19766767123002
Switzerland,1.A.4.c.ii  Off-road Vehicles and Other Machinery,399.91619764603996,399.91619764603996,403.513166580596,407.1101355151521,410.7071044497081,414.30407338426403,417.9010423188201,420.97578992319006,424.05053752756004,427.1252851319301,430.09633398087976,433.06513980214476,429.1584135975731,425.2530066736674,421.3489190304275,417.4461506678536,413.5447015859455,412.6354030189934,411.7258226942828,410.8159606118137,409.90581677158616,408.99539117360024,406.6774641411956,404.36008987352113,402.04326837057687,399.82812056489644,397.612972759216,395.1115342533873,392.61009574755843,390.1086572417296
Switzerland,1.A.4.c.iii  Fishing,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.A.5  Other (Not specified elsewhere),217.6538064183313,217.6538064183313,200.40353519551752,192.24353277270373,184.0331687498899,178.58262040707612,161.3122045442623,150.53541946071306,160.41822173716378,159.46194865361454,145.41586192243324,149.76029357248484,147.04333172761542,153.1356936286498,138.84099153308134,127.67146909067,137.4409588340558,141.4573641667947,134.39686376769623,129.37074773201383,131.37778941969415,136.1547653028171,123.50933301622526,131.24585072565444,132.18609013094465,137.45104202667653,133.9604813384084,138.13524166152567,126.46423721344296,125.43338781816024
Switzerland,1.A.5.a  Stationary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,1.A.5.b  Mobile,217.6538064183313,217.6538064183313,200.40353519551752,192.24353277270373,184.0331687498899,178.58262040707612,161.3122045442623,150.53541946071306,160.41822173716378,159.46194865361454,145.41586192243324,149.76029357248484,147.04333172761542,153.1356936286498,138.84099153308134,127.67146909067,137.4409588340558,141.4573641667947,134.39686376769623,129.37074773201383,131.37778941969415,136.1547653028171,123.50933301622526,131.24585072565444,132.18609013094465,137.45104202667653,133.9604813384084,138.13524166152567,126.46423721344296,125.43338781816024
Switzerland,Waste Incineration with Energy Recovery included as Biomass,1328.227729766909,1328.227729766909,1256.4374676620682,1253.2898447556481,1270.8709948425117,1254.4014542694624,1264.5062079669206,1272.6516541012709,1323.5875057604783,1392.791771971401,1461.7689616153255,1570.5550053667864,1634.4674174531247,1656.6628009487379,1659.0356676896752,1731.741713276613,1822.969727209405,2017.7078539351007,1974.015135294964,1984.0222523627097,1969.8210604768583,2059.1478601850336,2057.1880601095677,2137.4771514364315,2088.3313322635995,2137.916699190805,2189.6812401041975,2279.3842830876374,2287.8029525590514,2306.918501305173
Switzerland,Waste Incineration with Energy Recovery included as Fossil Fuels,1491.5508514484402,1491.5508514484402,1434.239274359824,1458.808028796348,1441.2774328619987,1471.141724198799,1491.9846608135695,1535.677121443309,1620.2133020893643,1759.2691693480483,1838.6224237957724,1967.083032002826,2034.2981566295996,2077.431539378753,2052.7176049102377,2113.767074420576,2181.383557915387,2380.998201328156,2286.763697199991,2294.263512409562,2214.748861935479,2309.3736150369305,2270.2431826117363,2335.811507447815,2290.4001858493903,2317.045634497726,2381.8958867497654,2454.4704759030697,2437.5189026251282,2482.499497755418
Switzerland,1.AB  Fuel Combustion - Reference Approach,41198.14982344485,41198.14982344485,43636.87225420367,43542.51523142327,41496.43690040599,40412.555178975614,41257.89126822218,42171.47570026322,41232.78294769238,42785.71913087069,42571.58245657114,41614.47645307779,43085.513944140555,41517.146391848306,42708.515219813504,43201.47240227335,43652.36714278518,43365.6359150436,41272.030065456645,42656.60882657868,41662.58492538808,42995.830294097614,38934.23777339445,40263.226236048606,41239.73633774734,37237.84684393435,36772.50647733879,37341.884849539274,36232.499489869646,34942.77013750568
Switzerland,"1.AD  Feedstocks, Reductants and Other Non-energy Use of Fuels",248.505344576,248.505344576,239.26658719899999,232.619469373,191.27361418799998,175.609911894,149.047528274,178.92192060300002,194.823075275,180.717210854,182.56322983900003,186.831942729,180.003698071,188.950673093,189.871133852,212.71355356200002,202.38568208400002,175.429673978,157.34345977,162.669023492,131.719807309,156.717456956,143.836411021,141.189995004,136.702618506,137.059361426,149.997711032,173.16719793400003,145.91269661,150.730161389
Switzerland,1.B  Fugitive Emissions from Fuels,26.34195815257304,26.34195815257304,39.1818239214408,36.22153054764672,39.90049538885264,40.82099076467632,38.926124444,44.463626592,41.6547887828,42.3663269128,42.5550373356,38.867337904,41.1872903756,41.1735351896,38.8762194172,43.6414868416,57.5217863862,44.9246639741,42.4108139374,44.3142541142,43.5162771948,45.5052405796,56.2764982072,47.0829410056,37.86448737450001,33.41014333560001,27.5341650976,28.3090352704,31.1680643335,27.89292984
Switzerland,1.B.1  Solid Fuels,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a  Coal Mining and Handling,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a.i  Underground Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a.i.1  Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a.i.2  Post-Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a.i.3  Abandoned Underground Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a.ii  Surface Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a.ii.1  Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.a.ii.2  Post-Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.b  Solid Fuel Transformation,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.1.c  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,26.34195815257304,26.34195815257304,39.1818239214408,36.22153054764672,39.90049538885264,40.82099076467632,38.926124444,44.463626592,41.6547887828,42.3663269128,42.5550373356,38.867337904,41.1872903756,41.1735351896,38.8762194172,43.6414868416,57.5217863862,44.9246639741,42.4108139374,44.3142541142,43.5162771948,45.5052405796,56.2764982072,47.0829410056,37.86448737450001,33.41014333560001,27.5341650976,28.3090352704,31.1680643335,27.89292984
Switzerland,1.B.2.a  Oil,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NO,NA","NO,NA","NO,NA"
Switzerland,1.B.2.a.i  Exploration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.a.ii  Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.a.iii  Transport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,1.B.2.a.iv  Refining / Storage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,1.B.2.a.v  Distribution of Oil Products,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,1.B.2.a.vi  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Switzerland,1.B.2.b  Natural Gas,0.38356063191184,0.38356063191184,0.4092181363168,0.38745534103512,0.35665076075344,0.31566845062672,0.273024444,0.282726592,0.2875887828,0.2853269128,0.2831373356,0.280637904,0.2931903756,0.3043351896,0.3144194172,0.3237868416,0.33277147,0.3496290765,0.376013757,0.355933118,0.338241355,0.364658814,0.37184598,0.351580944,0.301347585,0.3055932,0.294060986,0.30027924,0.271366335,0.25325784
Switzerland,1.B.2.b.i  Exploration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
